Lon,Lat,Moho,Thickness_sediments,Thickness_UC,Thickness_MC,Thickness_LC,Vp_sediments,Vp_UC,Vp_MC,Vp_LC,Rho_sediments,Rho_UC,Rho_MC,Rho_LC,Rho_crust
118.25,33.75,30.645092998468,2.7948445787607,16.786400367732,9.4886911564139,2.244654139587,3.5045960616104,6.1403105759411,6.6761887157348,6.8944451049045,2.3190472229823,2.7474610522353,2.8784990024588,2.9380036664274,2.7625891709599
118.5,33.75,30.459265921156,3.0006586038979,16.605834795108,9.5621644491984,1.9848520104331,3.2415599102553,6.1533752304125,6.6885508495115,6.8875443465032,2.2728739132531,2.7504023103515,2.8817748269931,2.9360683251633,2.7565597378296
118.75,33.75,30.334144135115,3.3554099942153,16.384894566145,9.6910277948527,1.672995649397,2.9213360879371,6.1709466628668,6.697279667411,6.8849438842216,2.2061875078002,2.7543779183079,2.8840947269184,2.935339925573,2.7453899172315
119,33.75,30.221440418643,3.666994312745,16.165343916423,9.7388848906247,1.400104446663,2.628584853322,6.1819143817973,6.7007962355916,6.8875519871809,2.1313439484845,2.7568709018295,2.885030946818,2.9360704660801,2.7312094332918
119.25,33.75,30.185979431761,3.867217730764,16.048812522445,9.8506814747241,1.1715249946652,2.1794768453399,6.192095618377,6.701491331624,6.8936215320119,1.9808759408745,2.7591930331923,2.8852161120864,2.9377725085204,2.7087926776059
119.5,33.75,30.657205314092,4.0011943298039,15.997965015288,10.01877751227,0.99903599149329,2.6706233472604,6.2006882156044,6.6983168901897,6.9016031252135,2.1430660881214,2.7611587656596,2.8843707720888,2.9400148579144,2.7269842003624
119.75,33.75,31.367770179333,4.5789605981098,15.981620485784,10.138834276387,0.90714778206884,2.9154955895399,6.2060037525918,6.66955788515,6.9087166366595,2.2048380702822,2.7623775266509,2.8767466043492,2.9420172742297,2.7234481981646
120,33.75,31.891669736737,5.270440316367,16.031665876967,10.251037711513,0.83648218871496,2.7867279625345,6.2098674527426,6.6344388561672,6.9136286303696,2.1736742112415,2.763264713594,2.8675200487376,2.9434021440952,2.70497461713
120.25,33.75,32.247421773088,5.7868770175533,16.142431292168,10.346315224211,0.77557453705462,2.6191386135884,6.2123221133411,6.6146251034082,6.91960724374,2.1286607959446,2.7638289271941,2.862355174326,2.9450901227051,2.6877144493732
120.5,33.75,32.525703763641,6.0838359204739,16.20015856576,10.180386815599,0.81961318440221,2.5346693532635,6.213696007618,6.6300572189405,6.8928457361488,2.1038345971667,2.7641449162932,2.8663753563115,2.93755480615,2.6789885152613
120.75,33.75,32.83341353935,5.8301018266333,16.555725831987,9.9999999999996,0.99999999999997,2.7708831096918,6.1999999999995,6.6200193186838,6.90000000001,2.1696435915305,2.7610011219199,2.8637583850219,2.9395640999428,2.6938606864035
121,33.75,32.984461191027,5.6861638480547,16.754010193306,10,1,2.7467746005273,6.1999999999997,6.6177521989444,6.9000000000144,2.1634240867709,2.7610011219199,2.8631683686125,2.939564099944,2.6952812041341
121.25,33.75,33.074148035187,5.4803006353741,16.928017229231,10,1,2.4965721510457,6.1999999999956,6.616353945425,6.8999999999975,2.0921286767088,2.761001121919,2.8628046655501,2.9395640999393,2.6870966624923
121.5,33.75,33.029678074519,5.2639404673068,17.07337808983,10,1,2.6704578831003,6.1999999998121,6.6153669976651,6.9000000001957,2.1430206392753,2.761001121877,2.8625480361692,2.939564099995,2.6992390954619
121.75,33.75,33.150379388406,5.5538381821855,17.191134828144,10,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122,33.75,33.240898078941,5.362714729877,17.284795560338,10,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.25,33.75,32.909341256743,5.2080301764893,17.597323274241,10,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.5,33.75,32.974967568053,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.75,33.75,32.885513951317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123,33.75,32.591783755339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.25,33.75,32.586214400935,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.5,33.75,32.527015935616,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.75,33.75,32.397170233839,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124,33.75,32.369725759789,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.25,33.75,32.271330392195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.5,33.75,32.265672399883,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.75,33.75,32.308893475325,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
125,33.75,32.314389576635,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
125.25,33.75,32.324850023969,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
125.5,33.75,32.342592464475,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
125.75,33.75,32.306034774639,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
126,33.75,32.300076978073,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
126.25,33.75,32.330951131822,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
126.5,33.75,32.320939658488,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
126.75,33.75,32.268422008415,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
127,33.75,32.153304708305,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
127.25,33.75,31.999820465526,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
127.5,33.75,31.825945189024,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
127.75,33.75,31.61874277519,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
128,33.75,31.421650732,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
128.25,33.75,31.267952115877,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
128.5,33.75,31.051174038008,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
128.75,33.75,31.000499721717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
129,33.75,30.82884412277,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
129.25,33.75,30.567795894182,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
129.5,33.75,30.312174622512,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
129.75,33.75,29.950777464782,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
130,33.75,29.966471205753,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
100,34,61.029200626913,3.1109938665603,25.888981888021,26.777963776041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
100.25,34,60.997142893766,3.4316983897103,25.564449052842,26.129575184375,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
100.5,34,60.370333445361,3.7182241858025,25.245953303229,25.496009974121,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
100.75,34,59.267273793037,3.8745890557728,24.958399768447,24.930303355379,NAN,3.7493674263402,6.0000000002479,6.401760014277,6.8000000000233,2.3572414241665,2.7166560000532,2.8087192077635,2.9118211020864,NAN
101,34,58.412512154806,3.9192613872551,24.697670264284,24.431337435374,NAN,3.6979720164202,6.0000000001698,6.4048740253287,6.8000000000155,2.3495152011064,2.7166560000364,2.8094794352565,2.9118211020842,NAN
101.25,34,57.57632354628,3.9348634127462,24.417493842115,23.974225479805,NAN,3.5171155593804,6.0000000000003,6.4120237489651,6.7999999999989,2.3210965090893,2.7166560000001,2.8112276459853,2.9118211020797,NAN
101.5,34,56.858972767883,3.9423852978296,24.140556501783,23.567273798031,NAN,3.2710855655146,6.0000000000003,6.4255983576453,6.7999999999994,2.2783890810788,2.7166560000001,2.8145573391745,2.9118211020798,NAN
101.75,34,55.886003555597,3.9467564039085,23.854265780666,23.224930425129,NAN,2.9285808335672,6.0041516051717,6.4435303128773,6.8000000000007,2.2078540232912,2.717547054501,2.8189769438125,2.9118211020802,NAN
102,34,54.401059079211,4,23.459352466042,22.791880538415,NAN,2.6285935077457,6.0069252227638,6.4593771018987,6.8000000000005,2.131346398359,2.7181430422593,2.8229026313109,2.9118211020801,NAN
102.25,34,53.232041845055,4,23.161447117023,22.559817669559,NAN,2.4462469752499,6.011191919961,6.4769821328319,6.7999999999994,2.076157197516,2.7190609376539,2.827285899965,2.9118211020798,NAN
102.5,34,52.149343666243,4,22.878166741549,22.37082585136,NAN,2.3774742808165,6.0173862514401,6.4874256959248,6.8000000000001,2.0533553219045,2.7203958537563,2.8298970726402,2.91182110208,NAN
102.75,34,50.981908382428,4,22.516049801338,22.008922683573,NAN,2.2783124901637,6.0255899327192,6.4968545402213,6.8000000000001,2.0183778551497,2.7221680455402,2.8322615456823,2.91182110208,NAN
103,34,49.46886326845,4,22.287653538009,21.877584787649,NAN,2.1356456625745,6.0352045650296,6.5064326429837,6.7999999999994,1.9633501232694,2.7242512067729,2.8346702572745,2.9118211020798,NAN
103.25,34,47.570282282217,4,22.08691510445,21.753362986223,NAN,2.0706329958546,6.0450722067326,6.5165088846814,6.8000000000005,1.9362913791053,2.726396120647,2.8372116489182,2.9118211020801,NAN
103.5,34,47.275039963194,3.5838089704184,20.82003308815,21.497952299007,NAN,1.8899244235846,6.054077748323,6.5388188850784,6.7999999998917,1.8539417359275,2.7283597807966,2.8428656197536,2.9118211020504,NAN
103.75,34,47.18256715621,3.5001554483332,20.502401350382,21.418924294143,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
104,34,47.124517478014,3.4163569181987,19.98529397021,20.927720301143,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
104.25,34,46.986875623968,3.191392941686,19.317356246679,20.729683674106,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
104.5,34,46.535630154884,3.0740506431724,18.751297435437,20.352013220142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
104.75,34,45.810403201823,2.9898427908534,18.467187103135,20.267697343577,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
105,34,45.213739662081,2.8936227584937,18.162818475123,19.944008377944,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
105.25,34,45.006178233214,2.9227343036477,17.784826395333,19.769060952743,7.322654462,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
105.5,34,45.085122770582,3.129573403164,17.663848878327,19.584285639301,7.322654462,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
105.75,34,45.384458687393,3.8366518301664,17.542439129455,19.438264481314,7.322654462,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
106,34,45.720806580239,4.1195028838026,17.555192468672,19.290218425868,7.322654462,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
106.25,34,45.316120836187,4.4665125366987,17.443675978183,19.126414587112,7.322654462,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
106.5,34,44.875595420661,4.613888758804,18.275221034609,18.004857082238,6.3063645276658,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
106.75,34,44.210282811098,4.5902102459563,19.881569589335,18.01067561224,6.5599053636679,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
107,34,43.122691740817,4.7469153313643,20.118238881922,17.429036504988,6.0055933140979,3.7271116952599,6.1173921577535,6.5817332085352,6.9,2.35391226052,2.7423315760093,2.8538459877595,2.93956409994,2.7689216219547
107.25,34,41.661738399266,5.0087470682938,20.728746370876,17.118138178876,5.8336046780086,3.8912880116003,6.1231140136377,6.5847260727078,6.900000000677,2.3779555476716,2.7436086155784,2.8546169014987,2.9395641001303,2.7684995025393
107.5,34,41.544148530835,5.1588129400596,21.218416257037,16.607227452805,5.5533377739086,3.807800635011,6.1126913947229,6.5867308218273,6.9000000014117,2.3658712494635,2.7412842184287,2.8551336672615,2.9395641003369,2.763023021778
107.75,34,41.580126640559,5.3753077391701,22.046014695519,16.5888906746,5.3282609562095,3.5743616419771,6.0970265048705,6.588391762264,6.8999999998933,2.3303221637525,2.7378056192182,2.8555620368179,2.93956409991,2.7547927923559
108,34,41.362807401528,5.3453363690961,22.694317778972,16.326623591986,5.1165827357605,3.4090856851259,6.0751503940527,6.5965121876879,6.8999999998453,2.3030053377043,2.7329776176297,2.857659327571,2.9395640998965,2.7490296748956
108.25,34,40.851702374469,5.3975919621437,23.342998822556,16.033693645278,4.8784553463218,3.122003454264,6.0465998397119,6.6097226806077,6.9000000001715,2.2495324570145,2.726728808428,2.8610817810018,2.9395640999882,2.7391504931246
108.5,34,41.07378562733,5.1069255159029,23.715526504612,15.668400453908,4.6713868461283,2.7485042389978,6.0148383207258,6.6312839909276,6.9000000004691,2.1638738262515,2.719846425208,2.8666957030566,2.9395641000719,2.7297721101017
108.75,34,40.902497258679,4.8800514899699,23.707119050951,15.266251854153,4.4994895663708,2.6999681615026,5.9990238745808,6.6719831400334,6.8999999990944,2.1510419481752,2.7164466747863,2.8773871710791,2.9395640996854,2.730958075824
109,34,38.671550550421,4.6236968379104,23.238912164944,14.724005340603,4.3731862607049,3.1584626752441,6.0105792457099,6.688628249808,6.9000000018249,2.2568298989307,2.7189290525119,2.881795373085,2.939564100453,2.745043225128
109.25,34,38.146054279256,4.4030893129831,22.451604595732,14.098313668136,4.2226829802876,3.5697704944827,6.0328729221875,6.6693693633638,6.8992776026978,2.3295907232623,2.7237454075816,2.8766968297021,2.9393610419591,2.7532155783749
109.5,34,37.063625513197,4.1571391620769,21.549510705447,13.435757736898,4.10188800755,3.8223507279355,6.0614141780931,6.6390345351708,6.8991113995042,2.3679968522039,2.7299638274548,2.8687221998761,2.9393143294871,2.7581365398102
109.75,34,36.255284313532,4.0132386156158,21.038387383547,13.038945088492,4.0107275696071,3.6461670705237,6.0924258456782,6.6075261932421,6.8997317136002,2.3415834757541,2.7367873762146,2.8605118310241,2.9394886830896,2.7567432579728
110,34,36.023250912364,3.9341619737216,20.952407564582,12.946245143324,4.0473145381062,3.621428584532,6.0980332296399,6.6014994941303,6.9055874357965,2.3377404457952,2.7380286384721,2.8589498603762,2.9411359625466,2.7574344148225
110.25,34,35.692954508736,3.8271841595163,20.907464838674,12.913072680225,4.0978788748106,3.6550951242282,6.1085114190664,6.5925249932065,6.9109191893552,2.3429613868259,2.7403542492695,2.8566289247967,2.9426380349286,2.7597455649757
110.5,34,35.501387339091,3.6172840032361,20.88740159028,12.891484802825,3.9788247339405,3.9119007618403,6.1072132034309,6.5916177436854,6.914532751405,2.3809004412448,2.7400656789962,2.856394632095,2.9436572417708,2.764488773292
110.75,34,35.539717817199,3.3419259263003,20.999999999998,13.000000000001,3.807201927598,4.0770006006944,6.0996500836433,6.5987758384157,6.918439331366,2.4040668156157,2.7383869737822,2.8582448472726,2.9447601726779,2.7681952262465
111,34,35.68299055137,3.0294651156707,21.000000000247,13.028552562758,3.5212325609761,4.3466985668244,6.0947319300369,6.6041244533491,6.9203067465758,2.4410889307544,2.7372975788559,2.859629850844,2.9452877890298,2.7725086919574
111.25,34,35.751534778725,2.727838492578,20.999999999951,13.032729913581,3.1802512741957,4.5714198535821,6.0948334401352,6.6019873877065,6.9193200207559,2.4721372102814,2.7373200460415,2.859076209267,2.9450089692969,2.7754750518398
111.5,34,35.67028155434,2.4215593579138,20.999999999487,13.026567859897,2.7303583168199,4.6796759672338,6.1012915534222,6.5973425454339,6.9155297198977,2.4874156958361,2.7387509593019,2.857874064814,2.9439386059112,2.7771234929859
111.75,34,35.371912589035,2.160457914739,20.999999992934,13.023080648787,2.2322023912666,4.8212908673994,6.1046171403078,6.5960071783347,6.9102613688398,2.5078920696273,2.7394889887294,2.8575287532675,2.9424525995003,2.7782736586846
112,34,35.053839128394,2.031970383204,21.005961930074,13.013442986824,1.710183974536,5.1685123207827,6.104428465261,6.5992536173103,6.9055343079841,2.5613494040021,2.739447095541,2.8583684793234,2.9411210057791,2.7799800325281
112.25,34,34.571929871048,1.9804838387042,20.951492772161,12.935263301594,1.2530019793563,3.5970020429289,6.1582162865255,6.6023175924639,6.9546751820394,2.3339085037972,2.7514953581489,2.8591617318748,2.9550438237357,2.7736050068209
112.5,34,34.068265918695,1.9802208033646,20.853725390249,12.635816561197,1.0508600115159,3.5092887664993,6.1823633872836,6.6028256294768,6.973099260413,2.3198167391361,2.7569731500473,2.8592933287252,2.9603093722246,2.7745224316669
112.75,34,33.509601166067,1.9760669093271,20.676253020286,12.324259475409,1.0380117461494,3.6456868786561,6.1886685744381,6.6026820220258,6.9741169350012,2.3415092316799,2.7584105431518,2.8592561281246,2.9606009430432,2.7758728621743
113,34,32.955584023051,1.9954390904479,20.421566543283,12.150155341324,1.0687346952848,3.4699433996911,6.1899356025343,6.602148202972,6.9659775248101,2.3133123736629,2.7586997404116,2.8591178591959,2.9582710611435,2.7739832393869
113.25,34,32.565973251147,1.9678131590268,20.09045627092,12.07309606472,1.0244078484598,3.362654152465,6.1907352957334,6.6013678943372,6.9508216329563,2.2949253306035,2.7588823300009,2.85891578327,2.9539456273271,2.7729499248243
113.5,34,32.5737926148,1.9620373115372,19.736586931917,12.017340885288,0.99999999999101,3.3404187258638,6.1901841500133,6.5999999995866,6.9317831954434,2.290985514973,2.7587564848617,2.858561650453,2.9485359413689,2.7723349078036
113.75,34,32.715842617236,1.9581037069817,19.450574552797,11.999129760836,1.0000000000019,3.3372783688772,6.1841181363635,6.5999999987121,6.9116016804714,2.2904252898739,2.7573728863952,2.8585616502266,2.9428304584274,2.7714773262822
114,34,33.123501894542,1.9504102647914,19.387414381121,11.97143612224,0.99999999999122,3.3964280902463,6.1595181806215,6.6000000001222,6.9001028375112,2.3008218741429,2.7517896022394,2.8585616505916,2.9395930095587,2.7688825405514
114.25,34,33.40737280575,1.9315276893443,19.417478587445,11.948482332368,0.99999999998684,3.532096187424,6.1333277302741,6.6000000005436,6.8968836825932,2.3235333726272,2.7458941220187,2.8585616507007,2.9386884114057,2.7669801785278
114.5,34,33.407148817476,1.9277158063523,19.349876050683,11.92571214605,1.0000000000034,3.648404088063,6.1252150539981,6.6000000001941,6.8971382902868,2.3419291679399,2.7440781390772,2.8585616506102,2.9387599296582,2.767021836749
114.75,34,33.358532281526,1.9298545702157,19.196268897357,11.890352759285,1.000000000001,3.9649967165206,6.1415937839486,6.6000000019958,6.8980447009564,2.3884255510893,2.7477493884788,2.8585616510766,2.9390145753674,2.7717206935611
115,34,33.183596072533,1.9427912722102,19.010659697678,11.764163026658,0.99999999999612,3.9419276364912,6.1781674883825,6.5999999995952,6.8986166500493,2.3851662132321,2.7560182315048,2.8585616504552,2.9391752890034,2.7758596856192
115.25,34,32.889356967607,1.96035055264,18.964844061955,11.48504079322,1.0059929634194,3.5893421021279,6.1944504087916,6.6000000013451,6.8993623478945,2.3326989309314,2.7597311988504,2.8585616509082,2.939384860921,2.7740556506007
115.5,34,32.883670059793,1.9804183353375,18.976154603347,11.139285068089,1.0028160171673,3.3541591699324,6.1981033976614,6.600000000783,6.8993324240913,2.2934256538383,2.7605668638057,2.8585616507627,2.9393764503081,2.7710135048647
115.75,34,32.943394369541,1.988992948214,18.992353668104,11.00150683645,1.0016010153438,3.1720491793997,6.1997616862608,6.5999999984864,6.8995992873602,2.2595079333825,2.7609465415369,2.8585616501682,2.9394514592619,2.7686879500374
116,34,33.026197285785,1.9911455087363,18.998823098169,11.015465703982,0.99762955270095,3.5508361787627,6.2006434487345,6.6003633918462,6.9005279600171,2.3265588999277,2.7611485102295,2.8586557150448,2.9397125279879,2.7728715691128
116.25,34,32.91664469585,2.0317705262762,18.832390294645,11.002974770083,1.0046895114033,3.423676278544,6.2003769042907,6.6012488786973,6.9024187594381,2.3055048907319,2.7610874518823,2.858884965882,2.9402442659775,2.7711392616031
116.5,34,32.229434263199,2.0564908169532,18.153610304862,11.012719172855,1.129195748642,3.8929637354026,6.195816325452,6.606295769437,6.904939593624,2.3781954820581,2.7600435536172,2.8601927151895,2.9409535934173,2.7761764087162
116.75,34,31.586845456271,2.0864737182661,17.506802060049,10.945548115938,1.4438435747335,4.1285771562385,6.1619818801652,6.6151136335242,6.9089083868205,2.411190862822,2.7523467689593,2.8624821673396,2.9420713023492,2.7763476444179
117,34,31.410443668482,2.1316320157232,17.174879089411,10.757663067099,1.7750778872637,4.1835902242962,6.1265632042908,6.6256467980811,6.9115080909699,2.4187535469624,2.7443795826585,2.8652245925852,2.942804069512,2.7744718076393
117.25,34,31.462348569803,2.1824871417597,17.079542356411,10.451230125824,2.0570486458712,4.1752995758959,6.1204743644196,6.6379071360582,6.9157239968071,2.4176156711881,2.7430191851345,2.8684271455039,2.943993443174,2.7749323880251
117.5,34,31.496186485373,2.2480830938474,17.046513947475,10.139512081248,2.2269908367669,4.081384273114,6.1239310915098,6.6521684341877,6.9182221660295,2.4046738859573,2.743791171211,2.8721664981046,2.944698831757,2.7749561927201
117.75,34,31.415844758075,2.3727319865314,17.021787780618,9.8701305206657,2.291944884267,3.7819886461655,6.1323629465483,6.6684386852043,6.9179684783047,2.3620781775334,2.745677907817,2.8764511453569,2.9446271790377,2.7721874324632
118,34,31.072409927776,2.592608455397,16.952132944897,9.8208015292752,2.1913933524186,3.4670846306896,6.1443755229171,6.6853110942752,6.912780078373,2.3128350445735,2.7483748578546,2.8809152269048,2.9431627798087,2.7673667336321
118.25,34,30.398477972714,2.8560407146603,16.877212451206,10.022933716524,1.9388649492756,3.1753651015815,6.1610128631376,6.7008137165048,6.9022460200732,2.2601581957211,2.7521275722055,2.8850356030829,2.9401956766341,2.7613303484488
118.5,34,30.179533673461,3.0482650895112,16.680239502246,10.038708949207,1.699137296979,2.9789725822619,6.1735535073704,6.7085742604952,6.8899446022651,2.2192245991494,2.7549696582207,2.8871049717962,2.936741087753,2.7550405151785
118.75,34,30.048441472276,3.4156405779511,16.408185297745,10.025179815061,1.4264725729781,2.8320034874216,6.1856796130771,6.7089810273666,6.8868371917267,2.1849485926948,2.7577287852377,2.8872135609524,2.9358701990976,2.7448052652949
119,34,29.985730872424,3.8441906445489,16.083558998526,9.9646402202059,1.1296609715997,2.6617563837985,6.195277384836,6.7040099512046,6.8941039819058,2.1406229497557,2.7599202934731,2.8858873437479,2.9379079150215,2.7301216494455
119.25,34,30.093154465889,4.017684994622,16.000040436025,10.0812949687,0.96626307332499,2.1863442967178,6.2025941057008,6.693097241328,6.9068150782946,1.9835709634499,2.7615955139553,2.8829824347635,2.9414816314346,2.705960969471
119.5,34,30.569872336619,4.1864532470906,16.006174617028,10.257271877818,0.86676008047942,2.346501071705,6.2081785260952,6.6774148683195,6.9181471156094,2.042703257107,2.7628767650549,2.8788234097811,2.9446776336818,2.7096112272716
119.75,34,31.228402213448,4.5637655827482,16.012891549534,10.339785518401,0.82402203883138,2.6747238606449,6.2123625655826,6.6551824221072,6.9258792564009,2.1441906780988,2.7638382290264,2.872958717958,2.9468637572083,2.7150416325871
120,34,31.770491318655,5.1052268010295,16.051924302488,10.426519364571,0.77396705761777,2.7881811410793,6.2153153986394,6.629460566959,6.9314176019601,2.174041635511,2.7645175472565,2.8662195933245,2.9484323194079,2.7085254767363
120.25,34,32.18753699006,5.0738043462668,16.358915845831,10.321562182808,0.99999999999999,3.0076301066033,6.2157688318455,6.6123883160792,6.9408221048719,2.2255235284161,2.7646219194532,2.8617739510303,2.9511009978517,2.7174207648589
120.5,34,32.480850391602,5.2753937520628,16.51603665734,10.350738135283,1,3.0284995958435,6.2000000002088,6.5848434352305,6.9515663470744,2.2300368427506,2.7610011219678,2.8546471458472,2.9541577736159,2.7115600747802
120.75,34,32.794188156702,5.5200605223093,16.509237508558,10,1,2.7655239038732,6.1999999996339,6.629470867334,6.9000000004528,2.1682701363723,2.7610011218362,2.8662222821325,2.9395641000673,2.6992033709391
121,34,32.84291456902,5.468518577966,16.677036914997,10.000000000001,0.99999999999997,2.7325259812488,6.2000000000047,6.6253748942033,6.9000000000014,2.1596981763827,2.7610011219211,2.8651536951852,2.9395640999404,2.6986051962157
121.25,34,33.026348985515,5.3493945280087,16.832775863909,10.000000000001,0.99999999999996,2.6121994334589,6.1999999999917,6.6226134574522,6.8999999999962,2.1266780789059,2.7610011219181,2.8644339790673,2.9395640999389,2.6952925609646
121.5,34,33.003595196226,5.2014052567582,16.969701750408,10,0.99999999999999,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
121.75,34,33.150055802214,5.6848296211561,17.086029770059,10,0.99999999999999,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122,34,33.257055703821,5.504165732166,17.182781814567,10,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.25,34,32.887082499197,5.3505524493766,17.549815849675,10,0.99999999999999,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.5,34,32.739981281504,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
122.75,34,32.790062770062,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123,34,32.532422405201,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.25,34,32.577120936186,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.5,34,32.389996429094,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
123.75,34,32.513735552035,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124,34,32.278947772219,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.25,34,32.257771687393,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.5,34,32.246489819294,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
124.75,34,32.265703369846,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
125,34,32.298468862144,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
